fold,test_document,requirement_uid,gold,tfidf_e5_weight,soft_vote_pred,review_union_pred,all_agree,all_wrong,at_least_one_correct,char_logistic_pred,char_logistic_p_통상수용,char_logistic_p_견적반영,char_logistic_p_계약·질의검토,word_char_logistic_pred,word_char_logistic_p_통상수용,word_char_logistic_p_견적반영,word_char_logistic_p_계약·질의검토,tfidf_e5_hybrid_pred,tfidf_e5_hybrid_p_통상수용,tfidf_e5_hybrid_p_견적반영,tfidf_e5_hybrid_p_계약·질의검토,soft_vote_p_통상수용,soft_vote_p_견적반영,soft_vote_p_계약·질의검토
0,ccrs_ai_platform,ccrs_ai_platform:DAR-004,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.5417030573147251,0.2205509750726353,0.23774596761263958,통상수용,0.6213398840603047,0.1881341309070707,0.19052598503262458,통상수용,0.6097368810047844,0.18234423692402155,0.207918882071194,0.5909266074599381,0.1970097809679092,0.21206361157215273
0,ccrs_ai_platform,ccrs_ai_platform:ECR-001,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.26565114493398734,0.20884046148325314,0.5255083935827596,계약·질의검토,0.26065949143462575,0.20665574948988483,0.5326847590754894,계약·질의검토,0.2178048165899768,0.20577137913513077,0.5764238042748925,0.24803848431952993,0.20708919670275625,0.5448723189777138
0,ccrs_ai_platform,ccrs_ai_platform:ECR-002,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.20444580033632606,0.4908896765166298,0.3046645231470442,견적반영,0.19048730987412868,0.5269804455735606,0.28253224455231063,견적반영,0.19095554508493112,0.5203291027456904,0.28871535216937855,0.19529621843179532,0.5127330749452936,0.29197070662291114
0,ccrs_ai_platform,ccrs_ai_platform:ECR-003,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.10756933619993028,0.5404481517690304,0.35198251203103936,견적반영,0.06540648253756423,0.5919161750976424,0.34267734236479347,견적반영,0.06844893644996658,0.5709388575967068,0.36061220595332655,0.08047491839582037,0.5677677281544599,0.3517573534497198
0,ccrs_ai_platform,ccrs_ai_platform:ECR-004,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.17488466946165665,0.5358243268442143,0.289291003694129,견적반영,0.1302760803841767,0.6291849166720422,0.24053900294378108,견적반영,0.13091125304922535,0.5631842063318903,0.30590454061888434,0.1453573342983529,0.5760644832827156,0.2785781824189315
0,ccrs_ai_platform,ccrs_ai_platform:ECR-006,계약·질의검토,1.0,견적반영,계약·질의검토,False,False,True,견적반영,0.1122392011651012,0.4844446697508149,0.4033161290840839,견적반영,0.07285761817951629,0.4959973890152309,0.4311449928052529,계약·질의검토,0.06711944881941194,0.46481166890853703,0.46806888227205107,0.08407208938800981,0.4817512425581943,0.43417666805379596
0,ccrs_ai_platform,ccrs_ai_platform:ECR-007,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.21665528079189253,0.3643740036083111,0.4189707155997964,계약·질의검토,0.19470998382069094,0.31559697229957834,0.48969304387973067,계약·질의검토,0.14385625962228252,0.35957939100370145,0.49656434937401606,0.185073841411622,0.3465167889705303,0.46840936961784774
0,ccrs_ai_platform,ccrs_ai_platform:ECR-008,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.1866102172728654,0.3604218382146621,0.4529679445124725,계약·질의검토,0.14071007037512126,0.32902475094659084,0.5302651786782878,계약·질의검토,0.11039162705295487,0.3647208545701652,0.52488751837688,0.1459039715669805,0.3513891479104727,0.5027068805225468
0,ccrs_ai_platform,ccrs_ai_platform:ECR-009,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.32028473220192,0.4060455572356898,0.2736697105623901,견적반영,0.3164348712181626,0.3564035590617816,0.3271615697200558,견적반영,0.24724264856177233,0.4917971257475106,0.260960225690717,0.29465408399395165,0.4180820806816607,0.2872638353243876
0,ccrs_ai_platform,ccrs_ai_platform:INR-001,통상수용,1.0,견적반영,견적반영,True,True,False,견적반영,0.2548322740468319,0.4043606765514563,0.3408070494017118,견적반영,0.22258173241608603,0.408220441709079,0.3691978258748349,견적반영,0.1750864905587222,0.4412140885324287,0.3836994209088491,0.21750016567388006,0.4179317355976547,0.36456809872846524
0,ccrs_ai_platform,ccrs_ai_platform:INR-002,견적반영,1.0,계약·질의검토,계약·질의검토,False,False,True,견적반영,0.2783066668400342,0.36208596896542145,0.35960736419454437,계약·질의검토,0.26028568198273155,0.3438294442629623,0.3958848737543061,견적반영,0.22021959935677898,0.4031940313774609,0.3765863692657602,0.25293731605984826,0.3697031482019482,0.3773595357382036
0,ccrs_ai_platform,ccrs_ai_platform:INR-003,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.24012217425195967,0.5015170146874427,0.2583608110605977,견적반영,0.19334186990223654,0.5774787127023068,0.22917941739545658,견적반영,0.25941729787300505,0.49649838898589066,0.24408431314110435,0.23096044734240043,0.5251647054585468,0.24387484719905286
0,ccrs_ai_platform,ccrs_ai_platform:INR-004,통상수용,1.0,견적반영,견적반영,False,False,True,통상수용,0.3591732558991155,0.3483397648135356,0.2924869792873489,견적반영,0.37230895422982013,0.37897968615904193,0.24871135961113788,견적반영,0.3314066133815189,0.3644326891385807,0.3041606974799005,0.35429627450348483,0.36391738003705276,0.2817863454594624
0,ccrs_ai_platform,ccrs_ai_platform:INR-005,통상수용,1.0,견적반영,견적반영,True,True,False,견적반영,0.3093368337250715,0.39504748417314395,0.2956156821017846,견적반영,0.2876265517656773,0.40746872747016605,0.30490472076415664,견적반영,0.27855991650975115,0.3993254369353236,0.3221146465549254,0.29184110066683333,0.4006138828595445,0.3075450164736222
0,ccrs_ai_platform,ccrs_ai_platform:INR-006,통상수용,1.0,통상수용,계약·질의검토,False,False,True,통상수용,0.40765520552533985,0.21002594900015012,0.38231884547450995,통상수용,0.4706449340700707,0.18353826542159857,0.3458168005083307,계약·질의검토,0.3788874675611904,0.18959712220281805,0.4315154102359916,0.41906253571886704,0.1943871122081889,0.3865503520729441
0,ccrs_ai_platform,ccrs_ai_platform:INR-007,계약·질의검토,1.0,견적반영,계약·질의검토,False,False,True,견적반영,0.31230910279964125,0.3546659525098892,0.33302494469046956,계약·질의검토,0.290230045009147,0.34172827072276296,0.36804168426809,견적반영,0.2817566967401093,0.38847050780870407,0.3297727954511866,0.29476528151629916,0.3616215770137854,0.34361314146991534
0,ccrs_ai_platform,ccrs_ai_platform:PER-001,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.2108717905111725,0.32016375380429146,0.4689644556845361,계약·질의검토,0.17805112030263576,0.3184018079242422,0.5035470717731221,계약·질의검토,0.1684847742311188,0.32412281410935107,0.5073924116595301,0.18580256168164233,0.32089612527929495,0.4933013130390627
0,ccrs_ai_platform,ccrs_ai_platform:PER-002,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.16268088691316931,0.28997828904503303,0.5473408240417977,계약·질의검토,0.12051088216670505,0.28083963901073455,0.5986494788225604,계약·질의검토,0.09389986397639301,0.29407243705764463,0.6120276989659623,0.12569721101875578,0.2882967883711374,0.5860060006101068
0,ccrs_ai_platform,ccrs_ai_platform:PER-003,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.12613331436131583,0.26391762995906304,0.6099490556796211,계약·질의검토,0.09022071477395198,0.23465597009998523,0.6751233151260628,계약·질의검토,0.06472224382103144,0.28263944006436503,0.6526383161146034,0.09369209098543307,0.26040434670780443,0.6459035623067625
0,ccrs_ai_platform,ccrs_ai_platform:PER-004,계약·질의검토,1.0,계약·질의검토,계약·질의검토,False,False,True,견적반영,0.27923035692387294,0.36179035236744506,0.35897929070868195,계약·질의검토,0.24420937859134761,0.3592505531634956,0.3965400682451568,계약·질의검토,0.24191108773625936,0.3486040071149308,0.4094849051488099,0.2551169410838266,0.35654830421529043,0.38833475470088286
0,ccrs_ai_platform,ccrs_ai_platform:PER-005,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.28620232929053474,0.4272735984181489,0.28652407229131643,견적반영,0.2831072909878261,0.44562578656287183,0.2712669224493021,견적반영,0.3131177500383883,0.42457960654183197,0.2623026434197796,0.2941424567722497,0.4324929971742842,0.27336454605346605
0,ccrs_ai_platform,ccrs_ai_platform:PMR-001,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.321532773748078,0.30956023876632516,0.3689069874855969,계약·질의검토,0.2947932502593919,0.31548491307686743,0.3897218366637406,계약·질의검토,0.24017995044048016,0.3384588220268356,0.42136122753268435,0.28550199148265004,0.3211679912900094,0.3933300172273406
0,ccrs_ai_platform,ccrs_ai_platform:PMR-002,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.6074214646335608,0.1273153051373147,0.26526323022912435,통상수용,0.7023324989045455,0.09967570264268416,0.19799179845277026,통상수용,0.6127023796738483,0.11409502991181732,0.2732025904143345,0.6408187810706516,0.11369534589727205,0.24548587303207636
0,ccrs_ai_platform,ccrs_ai_platform:PMR-003,견적반영,1.0,통상수용,통상수용,True,True,False,통상수용,0.5731689877670926,0.1861194997242262,0.2407115125086812,통상수용,0.6341368689024527,0.16927889231156512,0.19658423878598216,통상수용,0.47976266809740925,0.2216763891441829,0.29856094275840794,0.5623561749223182,0.19235826039332474,0.2452855646843571
0,ccrs_ai_platform,ccrs_ai_platform:PMR-004,견적반영,1.0,통상수용,계약·질의검토,False,True,False,통상수용,0.39623120818544216,0.2906772372801562,0.31309155453440163,통상수용,0.3924814345038382,0.31146168520170175,0.29605688029446015,계약·질의검토,0.2858798629147104,0.3275043307067467,0.38661580637854276,0.35819750186799687,0.3098810843962016,0.33192141373580153
0,ccrs_ai_platform,ccrs_ai_platform:PMR-005,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.6132557471765532,0.16247943454870453,0.22426481827474234,통상수용,0.6848863156582233,0.1410050917990584,0.1741085925427182,통상수용,0.6116862998809082,0.1624369613767792,0.2258767387423126,0.6366094542385615,0.15530716257484736,0.20808338318659106
0,ccrs_ai_platform,ccrs_ai_platform:PSR-001,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.18661494921897903,0.39522165652577756,0.41816339425524335,계약·질의검토,0.13340359132298824,0.43199696168861457,0.4345994469883973,계약·질의검토,0.1553749236565374,0.3777715576991396,0.46685351864432306,0.15846448806616822,0.40166339197117723,0.4398721199626546
0,ccrs_ai_platform,ccrs_ai_platform:PSR-002,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.10132540795034055,0.3565920969764196,0.5420824950732398,계약·질의검토,0.06457098643450614,0.4029292738884481,0.5324997396770458,계약·질의검토,0.08010340714464737,0.38587671322904843,0.5340198796263043,0.08199993384316469,0.3817993613646387,0.5362007047921966
0,ccrs_ai_platform,ccrs_ai_platform:PSR-003,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.19395795919634423,0.3680715727515581,0.4379704680520977,계약·질의검토,0.16396706565520738,0.3812481176667125,0.45478481667808,계약·질의검토,0.11842606008333921,0.3876990944455295,0.4938748454711313,0.15878369497829695,0.37900626162126666,0.46221004340043637
0,ccrs_ai_platform,ccrs_ai_platform:PSR-004,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.16291020751380925,0.5337823459726397,0.30330744651355096,견적반영,0.1408779929483966,0.585692029709048,0.27342997734255553,견적반영,0.12475545118027566,0.549518541943672,0.3257260068760523,0.14284788388082717,0.5563309725417867,0.30082114357738626
0,ccrs_ai_platform,ccrs_ai_platform:QUR-001,통상수용,1.0,통상수용,계약·질의검토,False,False,True,통상수용,0.39878771629548665,0.30074691542717846,0.30046536827733494,통상수용,0.45297329347668625,0.2641150860836128,0.2829116204397011,계약·질의검토,0.29788979186563713,0.34241907015484857,0.35969113797951424,0.38321693387926997,0.30242702388854664,0.31435604223218344
0,ccrs_ai_platform,ccrs_ai_platform:QUR-002,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.19610189569154948,0.47947583783172276,0.3244222664767276,견적반영,0.17722558746354194,0.49058072885172493,0.33219368368473307,견적반영,0.11768642316483108,0.5123537686775566,0.36995980815761237,0.16367130210664085,0.4941367784536681,0.342191919439691
0,ccrs_ai_platform,ccrs_ai_platform:QUR-003,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.4093476859562333,0.3972977334151841,0.19335458062858255,통상수용,0.43674174211750316,0.4069050195193406,0.15635323836315637,통상수용,0.4301184053595878,0.36706049750539815,0.20282109713501406,0.4254026111444414,0.39042108347997423,0.18417630537558435
0,ccrs_ai_platform,ccrs_ai_platform:QUR-004,통상수용,1.0,통상수용,계약·질의검토,False,False,True,통상수용,0.3567707054880931,0.3294714733500984,0.31375782116180845,통상수용,0.38580368983190677,0.3192328493704535,0.29496346079763974,계약·질의검토,0.3437590372436705,0.3028303358663211,0.3534106268900083,0.36211114418789014,0.31717821952895764,0.32071063628315216
0,ccrs_ai_platform,ccrs_ai_platform:QUR-005,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.5786483069860499,0.210049174606532,0.21130251840741807,통상수용,0.5902180040997026,0.223280350071519,0.18650164582877843,통상수용,0.5193150223041598,0.2468451376058126,0.23383984009002753,0.5627271111299708,0.22672488742795452,0.21054800144207467
0,ccrs_ai_platform,ccrs_ai_platform:SER-001,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.26951951901142124,0.39847725332479333,0.3320032276637854,견적반영,0.26031858684700043,0.3726469289497338,0.36703448420326573,견적반영,0.2098046080940364,0.43758426723092114,0.3526111246750426,0.24654757131748598,0.4029028165018161,0.3505496121806979
0,ccrs_ai_platform,ccrs_ai_platform:SER-002,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.19193729532881582,0.3485959852252948,0.4594667194458895,계약·질의검토,0.156875011462024,0.3618187266278061,0.48130626191016995,계약·질의검토,0.13400620451495796,0.3778153203246501,0.4881784751603921,0.16093950376859925,0.3627433440592503,0.47631715217215054
0,ccrs_ai_platform,ccrs_ai_platform:SER-003,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.24087825562285622,0.426056311699532,0.33306543267761174,견적반영,0.20182657670337337,0.4283154883497294,0.36985793494689717,견적반영,0.17598919582815328,0.46503328688512097,0.3589775172867258,0.20623134271812762,0.4398016956447941,0.3539669616370782
0,ccrs_ai_platform,ccrs_ai_platform:SER-004,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.24377860195942072,0.4404929677760636,0.31572843026451575,견적반영,0.21451279849163196,0.45199473803218565,0.3334924634761824,견적반영,0.18017124559309333,0.4748384532127286,0.34499030119417806,0.21282088201471536,0.45577538634032594,0.33140373164495873
0,ccrs_ai_platform,ccrs_ai_platform:SER-005,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.2537178181686032,0.40794375732533084,0.3383384245060658,견적반영,0.24008231917599696,0.39632098079223654,0.36359670003176653,견적반영,0.2140281313148566,0.4597381582391712,0.3262337104459723,0.23594275621981894,0.42133429878557954,0.3427229449946016
0,ccrs_ai_platform,ccrs_ai_platform:SER-006,계약·질의검토,1.0,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.1957387823194596,0.35329816254588203,0.45096305513465834,계약·질의검토,0.15263645147013727,0.3138382096035255,0.5335253389263372,계약·질의검토,0.12325300085662691,0.36316659625861264,0.5135804028847604,0.15720941154874127,0.34343432280267333,0.4993562656485853
0,ccrs_ai_platform,ccrs_ai_platform:SER-007,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.3021078478068585,0.3561507669764629,0.3417413852166786,견적반영,0.2443762587622012,0.41081116216505914,0.3448125790727397,견적반영,0.23286200354797285,0.4089238862697104,0.3582141101823167,0.2597820367056775,0.3919619384704108,0.34825602482391166
0,ccrs_ai_platform,ccrs_ai_platform:SER-008,통상수용,1.0,계약·질의검토,계약·질의검토,True,True,False,계약·질의검토,0.30100673031586683,0.3143033304066845,0.38468993927744866,계약·질의검토,0.3508845269969873,0.2438345957126861,0.40528087729032664,계약·질의검토,0.2778866746283473,0.312707652212996,0.4094056731586567,0.3099259773137338,0.2902818594441222,0.39979216324214395
0,ccrs_ai_platform,ccrs_ai_platform:SER-009,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.2574464121193373,0.4565799331957458,0.28597365468491676,견적반영,0.24525749821962664,0.47468273405502903,0.2800597677253442,견적반영,0.2045291956282684,0.5257075839063184,0.2697632204654132,0.2357443686557441,0.48565675038569783,0.27859888095855806
0,ccrs_ai_platform,ccrs_ai_platform:SER-010,통상수용,1.0,계약·질의검토,계약·질의검토,True,True,False,계약·질의검토,0.3765021967677984,0.20180702244156237,0.4216907807906392,계약·질의검토,0.3824472535551554,0.1675036309679836,0.45004911547686094,계약·질의검토,0.36049485848652235,0.19532894082460667,0.44417620068887104,0.37314810293649203,0.1882131980780509,0.4386386989854571
0,ccrs_ai_platform,ccrs_ai_platform:SER-011,통상수용,1.0,통상수용,통상수용,True,False,True,통상수용,0.4245019471720273,0.19322860417454332,0.38226944865342943,통상수용,0.4372167686486723,0.16483208240126832,0.3979511489500594,통상수용,0.4043410075657697,0.19520316356086487,0.4004558288733654,0.42201990779548976,0.18442128337889216,0.3935588088256181
0,ccrs_ai_platform,ccrs_ai_platform:SFR-002,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.15304689001165,0.5360714083614403,0.31088170162690965,견적반영,0.11471973292016249,0.5981683709243902,0.28711189615544724,견적반영,0.10098103286929559,0.5690718055440054,0.329947161586699,0.12291588526703605,0.567770528276612,0.309313586456352
0,ccrs_ai_platform,ccrs_ai_platform:SFR-003,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.1390295287280717,0.6301877923394087,0.23078267893251958,견적반영,0.09265668523659439,0.7245141992689842,0.18282911549442146,견적반영,0.13516415550362673,0.6040731237415184,0.26076272075485485,0.12228345648943095,0.6529250384499704,0.22479150506059864
0,ccrs_ai_platform,ccrs_ai_platform:SFR-004,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.2849979424155198,0.517576375635045,0.19742568194943516,견적반영,0.2863604452861335,0.5390241490560189,0.1746154056578477,견적반영,0.23100291988531654,0.5407517154715298,0.22824536464315368,0.2674537691956566,0.5324507467208646,0.20009548408347885
0,ccrs_ai_platform,ccrs_ai_platform:SFR-005,통상수용,1.0,견적반영,견적반영,True,True,False,견적반영,0.20181040333622177,0.4765247275306818,0.32166486913309644,견적반영,0.20973118707470056,0.4899176605057799,0.3003511524195196,견적반영,0.12552163346267275,0.4992129613159129,0.37526540522141427,0.17902107462453168,0.48855178311745817,0.3324271422580101
0,ccrs_ai_platform,ccrs_ai_platform:SFR-006,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.3030228259916972,0.45217313217926114,0.24480404182904164,견적반영,0.3160555053713871,0.47252301857663986,0.21142147605197295,견적반영,0.24849684626327231,0.4748142677767535,0.27668888595997426,0.2891917258754522,0.46650347284421817,0.24430480128032964
0,ccrs_ai_platform,ccrs_ai_platform:SFR-007,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.29599339720743545,0.4119884768033368,0.29201812598922783,견적반영,0.32743570238544284,0.3978707743614407,0.27469352325311636,견적반영,0.20662990623889427,0.47359809969373107,0.3197719940673746,0.2766863352772575,0.4278191169528362,0.29549454776990625
0,ccrs_ai_platform,ccrs_ai_platform:SFR-008,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.20498187719095382,0.44235117761425213,0.352666945194794,견적반영,0.18445589563282003,0.459933732225414,0.3556103721417659,견적반영,0.1496358159071627,0.4503627407776338,0.4000014433152036,0.17969119624364552,0.4508825502057667,0.3694262535505879
0,ccrs_ai_platform,ccrs_ai_platform:SFR-009,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.20299407180423534,0.4459330493946751,0.3510728788010895,견적반영,0.18170174171670178,0.4261859474063258,0.3921123108769724,견적반영,0.15993803096291467,0.4527410881437943,0.387320880893291,0.1815446148279506,0.4416200283149318,0.3768353568571176
0,ccrs_ai_platform,ccrs_ai_platform:SFR-010,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.23761475854613998,0.4516193525193115,0.31076588893454843,견적반영,0.21740523739611495,0.46421253835251336,0.31838222425137175,견적반영,0.19960687894369875,0.4871016438589376,0.3132914771973636,0.21820895829531792,0.4676445115769208,0.3141465301277613
0,ccrs_ai_platform,ccrs_ai_platform:SFR-012,계약·질의검토,1.0,견적반영,견적반영,True,True,False,견적반영,0.0999513520565629,0.572259137269213,0.3277895106742241,견적반영,0.06446034591770879,0.6425693613613547,0.2929702927209365,견적반영,0.0697849688536466,0.5900348045305155,0.3401802266158379,0.0780655556093061,0.6016211010536944,0.3203133433369995
0,ccrs_ai_platform,ccrs_ai_platform:SFR-013,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.20223387584418362,0.44794655973013936,0.349819564425677,견적반영,0.18615368263717005,0.4364379526309041,0.37740836473192585,견적반영,0.13378446256194115,0.47923677012752736,0.38697876731053144,0.1740573403477649,0.4545404274961902,0.3714022321560448
0,ccrs_ai_platform,ccrs_ai_platform:SFR-014,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.2002034028481371,0.4184975665671223,0.3812990305847407,견적반영,0.17856360149570702,0.418503013786106,0.402933384718187,견적반영,0.10825569024013819,0.4507149619282753,0.44102934783158654,0.16234089819466077,0.42923851409383457,0.40842058771150475
0,ccrs_ai_platform,ccrs_ai_platform:SFR-016,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.26149236577965423,0.3915876058885507,0.34692002833179514,견적반영,0.25578189533576223,0.4073843858634885,0.33683371880074925,견적반영,0.22397539133885636,0.3932788446206487,0.38274576404049493,0.2470832174847576,0.3974169454575627,0.3554998370576798
0,ccrs_ai_platform,ccrs_ai_platform:SFR-017,견적반영,1.0,견적반영,견적반영,True,False,True,견적반영,0.2694887188550017,0.462301490253619,0.2682097908913794,견적반영,0.2657196354019606,0.451141219900274,0.28313914469776547,견적반영,0.16952012038648967,0.5451107902484974,0.285369089365013,0.23490949154781735,0.4861845001341301,0.2789060083180526
0,ccrs_ai_platform,ccrs_ai_platform:SFR-018,통상수용,1.0,계약·질의검토,계약·질의검토,True,True,False,계약·질의검토,0.26360845587794574,0.296116571011088,0.4402749731109661,계약·질의검토,0.24699883514757634,0.30933687690619827,0.44366428794622537,계약·질의검토,0.23679951177397904,0.3013744775884692,0.46182601063755163,0.24913560093316703,0.3022759751685851,0.44858842389824766
