fold,test_document,requirement_uid,gold,tfidf_e5_weight,soft_vote_pred,review_union_pred,all_agree,all_wrong,at_least_one_correct,char_logistic_pred,char_logistic_p_통상수용,char_logistic_p_견적반영,char_logistic_p_계약·질의검토,word_char_logistic_pred,word_char_logistic_p_통상수용,word_char_logistic_p_견적반영,word_char_logistic_p_계약·질의검토,tfidf_e5_hybrid_pred,tfidf_e5_hybrid_p_통상수용,tfidf_e5_hybrid_p_견적반영,tfidf_e5_hybrid_p_계약·질의검토,soft_vote_p_통상수용,soft_vote_p_견적반영,soft_vote_p_계약·질의검토
0,ccrs_ai_platform,ccrs_ai_platform:ECR-008,계약·질의검토,0.25,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.15407581035860426,0.37533818519848305,0.4705860044429127,계약·질의검토,0.12350891287331123,0.3882421638931169,0.4882489232335718,계약·질의검토,0.14589358048137896,0.3766645368720169,0.4774418826466041,0.14115943457109817,0.380081628654539,0.4787589367743628
0,ccrs_ai_platform,ccrs_ai_platform:ECR-009,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.32659339315662006,0.35599236601776363,0.3174142408256163,견적반영,0.3199589436891692,0.34566691171999164,0.33437414459083925,견적반영,0.32235228121331017,0.3590385336829868,0.318609185103703,0.32296820601969983,0.35356593714024737,0.32346585684005286
0,ccrs_ai_platform,ccrs_ai_platform:INR-001,통상수용,0.25,계약·질의검토,계약·질의검토,False,True,False,견적반영,0.24161706922783535,0.38284323961054184,0.37553969116162284,계약·질의검토,0.19129057082859105,0.38727172081088285,0.42143770836052613,견적반영,0.23419509128334368,0.3855910492346099,0.38021385948204645,0.2223675771132567,0.38523533655201153,0.39239708633473186
0,ccrs_ai_platform,ccrs_ai_platform:INR-002,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.32722290421340666,0.40598861699131356,0.26678847879527984,견적반영,0.32965808600077157,0.4047211934535582,0.2656207205456702,견적반영,0.3235101460050712,0.40973014365683663,0.26675971033809215,0.32679704540641646,0.4068133180339028,0.26638963655968073
0,ccrs_ai_platform,ccrs_ai_platform:INR-003,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2575754121289803,0.5913280348778148,0.15109655299320485,견적반영,0.19565961282925676,0.6942629642044468,0.11007742296629659,견적반영,0.2620815055401925,0.5876869351312376,0.15023155932856996,0.2384388434994765,0.6244259780711664,0.13713517842935713
0,ccrs_ai_platform,ccrs_ai_platform:INR-004,통상수용,0.25,견적반영,견적반영,False,False,True,통상수용,0.3995177662709017,0.3856002477745868,0.21488198595451147,견적반영,0.39602203412123826,0.4297760763896453,0.1742018894891163,통상수용,0.4013618813343043,0.3826578454908576,0.21598027317483803,0.39896722724214806,0.3993447232183633,0.2016880495394886
0,ccrs_ai_platform,ccrs_ai_platform:INR-005,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.3413566251704997,0.38484957407338555,0.27379380075611476,견적반영,0.302366709164292,0.4134374938956293,0.2841957969400787,견적반영,0.33858281560531145,0.38687775242133615,0.2745394319733523,0.3274353833133677,0.39505494013011705,0.27750967655651526
0,ccrs_ai_platform,ccrs_ai_platform:INR-006,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.4885084812076201,0.2539593076032815,0.2575322111890984,통상수용,0.5836770997306263,0.2228238544170097,0.19349904585236408,통상수용,0.48952483329087165,0.25052737705765643,0.25994778965147186,0.5205701380763726,0.24243684635931587,0.2369930155643115
0,ccrs_ai_platform,ccrs_ai_platform:INR-007,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.3211647626044352,0.42619709342428186,0.2526381439712828,견적반영,0.2744200447782152,0.45148137430788676,0.27409858091389805,견적반영,0.3179803888118748,0.4336205732990236,0.2483990378891017,0.30452173206484173,0.43709968034373076,0.2583785875914275
0,ccrs_ai_platform,ccrs_ai_platform:PER-001,계약·질의검토,0.25,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.23051352571229616,0.3270642930736733,0.4424221812140305,계약·질의검토,0.22096018666220346,0.29388350028052024,0.4851563130572763,계약·질의검토,0.22913333910963637,0.3287225506948559,0.4421441101955077,0.22686901716137867,0.3165567813496832,0.4565742014889382
0,ccrs_ai_platform,ccrs_ai_platform:PER-002,계약·질의검토,0.25,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.1920122917925069,0.17577910392148718,0.6322086042860059,계약·질의검토,0.16922210559399645,0.15734226419246697,0.6734356302135366,계약·질의검토,0.18207304168309033,0.1746211797606356,0.6433057785562741,0.18110247968986457,0.16924751595819656,0.6496500043519389
0,ccrs_ai_platform,ccrs_ai_platform:PER-003,계약·질의검토,0.25,계약·질의검토,계약·질의검토,True,False,True,계약·질의검토,0.09865774970403263,0.286950189076234,0.6143920612197334,계약·질의검토,0.06910894433163646,0.2640655331586152,0.6668255225097482,계약·질의검토,0.09228771678496663,0.2878573248670778,0.6198549583479555,0.08668480360687857,0.27962434903397565,0.6336908473591457
0,ccrs_ai_platform,ccrs_ai_platform:PER-004,계약·질의검토,0.25,견적반영,계약·질의검토,False,False,True,견적반영,0.25645082344191406,0.39347944842184696,0.3500697281362391,계약·질의검토,0.2124954939741064,0.379542970362795,0.40796153566309873,견적반영,0.2557811767400694,0.3882107503428568,0.3560080729170738,0.2415758313853633,0.3870777230424996,0.3713464455721372
0,ccrs_ai_platform,ccrs_ai_platform:PER-005,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2646615109750813,0.3782393336034537,0.357099155421465,견적반영,0.25287593837836664,0.37429454232822856,0.37282951929340485,견적반영,0.2676876410982409,0.3741386831137995,0.35817367578795956,0.26174169681722964,0.3755575196818272,0.3627007835009432
0,ccrs_ai_platform,ccrs_ai_platform:PMR-001,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.3514414721787248,0.4539184933059178,0.19464003451535727,견적반영,0.31826907648795705,0.5164436070133097,0.16528731649873324,견적반영,0.3459521679788408,0.459774784760928,0.1942730472602312,0.33855423888184094,0.47671229502671847,0.1847334660914406
0,ccrs_ai_platform,ccrs_ai_platform:PMR-002,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.6319360105460959,0.14075204015494908,0.22731194929895499,통상수용,0.7363665504444453,0.09978049414845366,0.16385295540710093,통상수용,0.6397106071171953,0.1367560549380023,0.22353333794480226,0.6693377227025789,0.12576286308046836,0.2048994142169527
0,ccrs_ai_platform,ccrs_ai_platform:PMR-003,견적반영,0.25,통상수용,통상수용,True,True,False,통상수용,0.5848932552514565,0.27066835381589843,0.14443839093264504,통상수용,0.665676654517394,0.24381008219203884,0.09051326329056728,통상수용,0.5772566360514811,0.2761858786969106,0.1465574852516083,0.6092755152734438,0.2635547715682826,0.12716971315827355
0,ccrs_ai_platform,ccrs_ai_platform:PMR-004,계약·질의검토,0.25,통상수용,통상수용,True,True,False,통상수용,0.4005056283829945,0.31560745555968284,0.2838869160573226,통상수용,0.4314870717738085,0.3184533634217685,0.25005956480442293,통상수용,0.3897838402344127,0.3203077138440749,0.28990844592151244,0.4072588467970719,0.3181228442751754,0.2746183089277527
0,ccrs_ai_platform,ccrs_ai_platform:PMR-005,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.6545691659433485,0.18667802261466362,0.1587528114419878,통상수용,0.7275916664848717,0.16371594632737996,0.10869238718774833,통상수용,0.6595234865084033,0.18412723701089703,0.15634927648069977,0.6805614396455412,0.17817373531764688,0.14126482503681195
0,ccrs_ai_platform,ccrs_ai_platform:PSR-001,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.17887365990607276,0.4710616958266471,0.3500646442672801,견적반영,0.13355943603892628,0.5300505255466403,0.3363900384144333,견적반영,0.1768434129611855,0.46613023406032517,0.3570263529784893,0.16309216963539483,0.48908081847787094,0.3478270118867342
0,ccrs_ai_platform,ccrs_ai_platform:PSR-002,계약·질의검토,0.25,견적반영,계약·질의검토,False,False,True,계약·질의검토,0.06715741691944824,0.4629751201836549,0.46986746289689696,견적반영,0.04033138048424403,0.4997134653080344,0.45995515420772154,계약·질의검토,0.06532185422267676,0.4638774788281322,0.47080066694919104,0.057603550542123017,0.4755220214399405,0.4668744280179365
0,ccrs_ai_platform,ccrs_ai_platform:PSR-003,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.17387393926227618,0.5404422849239346,0.2856837758137892,견적반영,0.13736266921326784,0.613661151211031,0.2489761795757011,견적반영,0.1669943614935749,0.5443416812516361,0.2886639572547891,0.15941032332303964,0.5661483724622006,0.2744413042147598
0,ccrs_ai_platform,ccrs_ai_platform:PSR-004,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.12792026116139266,0.6347482273973287,0.2373315114412786,견적반영,0.10725292604221338,0.6787895768658279,0.21395749709195877,견적반영,0.1246378008565747,0.6343122922482661,0.24104990689515915,0.11993699602006025,0.6492833655038076,0.23077963847613217
0,ccrs_ai_platform,ccrs_ai_platform:QUR-001,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.41850593303181494,0.37659515626552004,0.20489891070266497,통상수용,0.44778672848914475,0.3747078786244178,0.17750539288643735,통상수용,0.41004739113647004,0.3821490211115642,0.20780358775196578,0.4254466842191433,0.37781735200050065,0.19673596378035604
0,ccrs_ai_platform,ccrs_ai_platform:QUR-002,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.22575747361365858,0.5290220319627833,0.24522049442355814,견적반영,0.21474385345719027,0.5555311544729873,0.22972499206982241,견적반영,0.2165438629603699,0.5337767991821875,0.2496793378574427,0.21901506334373957,0.5394433285393193,0.24154160811694106
0,ccrs_ai_platform,ccrs_ai_platform:QUR-003,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.44938242650051824,0.4194090657817643,0.13120850771771736,통상수용,0.4820660802726176,0.4267359889062938,0.09119793082108855,통상수용,0.4531482305365838,0.41534005898559184,0.1315117104778243,0.46153224576990654,0.4204950378912166,0.11797271633887674
0,ccrs_ai_platform,ccrs_ai_platform:QUR-004,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.4291984112092144,0.40248688755345624,0.16831470123732922,통상수용,0.4554389561642842,0.4033514349973914,0.14120960883832448,통상수용,0.4328294233040537,0.3970150749713115,0.17015550172463478,0.43915559689251743,0.4009511325073864,0.15989327060009617
0,ccrs_ai_platform,ccrs_ai_platform:QUR-005,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.5932069300551753,0.23864850006368998,0.16814456988113463,통상수용,0.5923944013832488,0.2558374989486728,0.15176809966807833,통상수용,0.5906834732191782,0.23993941731426252,0.16937710946655918,0.5920949348858674,0.2448084721088751,0.16309659300525736
0,ccrs_ai_platform,ccrs_ai_platform:SER-001,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.27571239157451727,0.5475157732530184,0.1767718351724642,견적반영,0.26359392824675804,0.5894006239494785,0.14700544780376343,견적반영,0.26828454219784303,0.5550745103444817,0.17664094745767533,0.2691969540063728,0.5639969691823262,0.166806076811301
0,ccrs_ai_platform,ccrs_ai_platform:SER-002,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.1916735031795003,0.5434048075192951,0.2649216893012046,견적반영,0.14795288133926293,0.6367587158252466,0.21528840283549053,견적반영,0.18472588507044488,0.5503102730602194,0.26496384186933575,0.17478408986306937,0.5768245988015871,0.24839131133534362
0,ccrs_ai_platform,ccrs_ai_platform:SER-003,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.26028399563863164,0.5615650571436825,0.17815094721768585,견적반영,0.20915360902549904,0.640423137056511,0.15042325391799,견적반영,0.2530349920519588,0.5674127526243523,0.17955225532368893,0.24082419890536313,0.589800315608182,0.1693754854864549
0,ccrs_ai_platform,ccrs_ai_platform:SER-004,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.31605131169757456,0.4641229257225052,0.2198257625799203,견적반영,0.31288655025524226,0.5163983599358862,0.17071508980887162,견적반영,0.30781902952239476,0.47035388104395676,0.22182708943364857,0.31225229715840386,0.48362505556744934,0.20412264727414683
0,ccrs_ai_platform,ccrs_ai_platform:SER-005,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.25022372498957857,0.47857390176905673,0.27120237324136465,견적반영,0.23974486917377277,0.49313718691053365,0.2671179439156936,견적반영,0.2449588394173915,0.483158845679013,0.2718823149035955,0.24497581119358094,0.4849566447862011,0.27006754402021793
0,ccrs_ai_platform,ccrs_ai_platform:SER-006,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.20584494809765455,0.5133606150429966,0.2807944368593489,견적반영,0.16095003516185272,0.56646820043866,0.2725817643994872,견적반영,0.19564068214286157,0.5194391696557217,0.2849201482014167,0.18747855513412293,0.533089328379126,0.279432116486751
0,ccrs_ai_platform,ccrs_ai_platform:SER-007,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.3344522018234672,0.384985445741584,0.2805623524349487,견적반영,0.31073616959247674,0.4231540352194644,0.26610979518805894,견적반영,0.3258443360527196,0.3920337342820914,0.28212192966518895,0.3236775691562212,0.4000577384143799,0.27626469242939883
0,ccrs_ai_platform,ccrs_ai_platform:SER-008,통상수용,0.25,통상수용,통상수용,False,False,True,견적반영,0.3599255202788324,0.39780777285244584,0.2422667068687217,통상수용,0.4380911678278386,0.3408948887388957,0.22101394343326583,견적반영,0.3564553080866645,0.39994354594234033,0.24360114597099525,0.3848239987311118,0.3795487358445606,0.23562726542432758
0,ccrs_ai_platform,ccrs_ai_platform:SER-009,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2432556852920451,0.5354775229631806,0.22126679174477418,견적반영,0.21508596963775076,0.5876222230630983,0.19729180729915094,견적반영,0.23574591451180718,0.543532200626537,0.22072188486165578,0.231362523147201,0.5555439822176053,0.21309349463519364
0,ccrs_ai_platform,ccrs_ai_platform:SER-010,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.4522858779916498,0.200829123995923,0.3468849980124272,통상수용,0.49271388878538286,0.16438268975183792,0.34290342146277913,통상수용,0.455849566391837,0.19793415185419916,0.3462162817539638,0.46694977772295654,0.18771532186732,0.3453349004097234
0,ccrs_ai_platform,ccrs_ai_platform:SER-011,통상수용,0.25,통상수용,통상수용,True,False,True,통상수용,0.5119059815850019,0.21989899513912609,0.268195023275872,통상수용,0.5257554338065465,0.21619065767387058,0.25805390851958276,통상수용,0.5153159866895423,0.2186974712544879,0.26598654205596983,0.5176591340270302,0.21826237468916151,0.2640784912838082
0,ccrs_ai_platform,ccrs_ai_platform:SFR-002,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.20197664182157093,0.48175831495945076,0.3162650432189783,견적반영,0.16727624883768316,0.527383771911353,0.3053399792509639,견적반영,0.1926088196408282,0.4859954144130793,0.32139576594609237,0.1872872367666941,0.49837916709462765,0.3143335961386782
0,ccrs_ai_platform,ccrs_ai_platform:SFR-003,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.12674860406916122,0.6609325960218936,0.2123187999089452,견적반영,0.08251779024364402,0.7455391564094312,0.17194305334692483,견적반영,0.12636923086382293,0.6572518497288115,0.2163789194073656,0.11187854172554272,0.6879078673867122,0.20021359088774524
0,ccrs_ai_platform,ccrs_ai_platform:SFR-004,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.36882831562623897,0.43455239358191455,0.19661929079184648,견적반영,0.375872724169705,0.4352065740788495,0.1889207017514456,견적반영,0.3619283281485124,0.4359631229773055,0.20210854887418214,0.36887645598148544,0.4352406968793565,0.19588284713915807
0,ccrs_ai_platform,ccrs_ai_platform:SFR-005,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.25999883727770146,0.4705375250183159,0.2694636377039826,견적반영,0.2763493273901434,0.46727419240853507,0.2563764802013214,견적반영,0.24824802389975112,0.47698629846172913,0.2747656776385198,0.26153206285586533,0.4715993386295267,0.2668685985146079
0,ccrs_ai_platform,ccrs_ai_platform:SFR-006,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.38313869828794817,0.3973035179149689,0.2195577837970829,견적반영,0.39840948973794327,0.42675095716782796,0.17483955309422872,견적반영,0.37769443447356915,0.3999078935580317,0.22239767196839919,0.3864142074998202,0.4079874562136095,0.2055983362865703
0,ccrs_ai_platform,ccrs_ai_platform:SFR-007,견적반영,0.25,견적반영,견적반영,False,False,True,견적반영,0.3468580595492023,0.39335165084986584,0.2597902896009319,통상수용,0.39891428473087587,0.3621805171043667,0.23890519816475744,견적반영,0.33416488858181476,0.4010954310507643,0.2647396803674209,0.3599790776206309,0.3855425330016657,0.25447838937770345
0,ccrs_ai_platform,ccrs_ai_platform:SFR-008,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2507170944210385,0.38992272524683974,0.35936018033212186,견적반영,0.2342430332225285,0.40170652617889907,0.3640504405985725,견적반영,0.24170758340392237,0.39157695724842473,0.36671545934765293,0.24222257034916314,0.3944020695580545,0.36337536009278243
0,ccrs_ai_platform,ccrs_ai_platform:SFR-009,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2309845874231846,0.410979212895055,0.35803619968176026,견적반영,0.2212815634153384,0.3925551731816971,0.3861632634029645,견적반영,0.2258620522191445,0.40926211034778,0.3648758374330755,0.2260427343525558,0.40426549880817736,0.36969176683926674
0,ccrs_ai_platform,ccrs_ai_platform:SFR-010,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.29457305571673603,0.44756291645138124,0.25786402783188267,견적반영,0.28284899196696106,0.4727761126160444,0.24437489541699453,견적반영,0.2906176101560604,0.44972440957579846,0.25965798026814113,0.28934655261325254,0.4566878128810747,0.2539656345056728
0,ccrs_ai_platform,ccrs_ai_platform:SFR-012,계약·질의검토,0.25,견적반영,견적반영,True,True,False,견적반영,0.08438887324766503,0.6274414873476648,0.2881696394046701,견적반영,0.05110013969760929,0.68919871496903,0.25970114533336086,견적반영,0.08097595182010403,0.6239315841413836,0.29509246403851236,0.07215498825512612,0.6468572621526928,0.2809877495921811
0,ccrs_ai_platform,ccrs_ai_platform:SFR-013,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2307279503712481,0.46963499088709215,0.2996370587416597,견적반영,0.22686624065588856,0.5240632324243997,0.24907052691971182,견적반영,0.22192294613868213,0.4740110211899068,0.3040660326714112,0.22650571238860628,0.48923641483379954,0.28425787277759423
0,ccrs_ai_platform,ccrs_ai_platform:SFR-014,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.20606660207077268,0.5245799802198109,0.26935341770941645,견적반영,0.17513300560762354,0.5863189812707851,0.23854801312159146,견적반영,0.19641145653269107,0.5300736424803939,0.27351490098691505,0.19253702140369577,0.5469908679903299,0.26047211060597436
0,ccrs_ai_platform,ccrs_ai_platform:SFR-016,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.27776579650808103,0.4813690401165031,0.2408651633754159,견적반영,0.2540300225128945,0.5150802867617884,0.23088969072531712,견적반영,0.2674672593388345,0.4871424344326134,0.24539030622855215,0.2664210261199367,0.49453058710363496,0.2390483867764284
0,ccrs_ai_platform,ccrs_ai_platform:SFR-017,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.2808424657484699,0.5037448586460183,0.21541267560551194,견적반영,0.2502229886493921,0.5649733033062876,0.18480370804432045,견적반영,0.27200446738455974,0.511152959973636,0.21684257264180426,0.2676899739274739,0.5266237073086473,0.20568631876387888
0,ccrs_ai_platform,ccrs_ai_platform:SFR-018,통상수용,0.25,견적반영,견적반영,True,True,False,견적반영,0.26588178657726835,0.3834871043609584,0.35063110906177325,견적반영,0.24099514645593723,0.4084408954732952,0.3505639580707675,견적반영,0.2587214841590663,0.3864731855381995,0.3548053303027341,0.25519947239742397,0.39280039512415105,0.352000132478425
0,ccrs_ai_platform,ccrs_ai_platform:SFR-019,견적반영,0.25,견적반영,견적반영,True,False,True,견적반영,0.2614816165143849,0.4272597302256211,0.311258653259994,견적반영,0.21907086474278106,0.4395301818990722,0.34139895335814663,견적반영,0.25329228668870385,0.43136117775001775,0.31534653556127845,0.24461492264862328,0.432717029958237,0.3226680473931397
